MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
6,남구(울산),성인,출장,20,관리자,참가,20,M,176.7,96.3,31.3,,75,118,48.1,50.1,,,7,,,,,,30.8,35,60,10.10,,,,,,,52.0,,43.2,,,,,,,,,,,0.619,,,,,,
2,남구(울산),성인,출장,19,관리자,3등급,20,M,170.4,59.9,11.9,,74,110,38.4,39.7,,,18.5,,,,,,20.6,47,63,9.44,,,,,,,66.3,,49.4,,,,,,,,,,,0.628,,,,,,
1,남구(울산),성인,출장,19,관리자,참가,20,M,184.1,82.2,18.7,,73,120,33.1,33.7,,,6.0,,,,,,24.3,47,62,10.46,,,,,,,41.0,,45.7,,,,,,,,,,,0.622,,,,,,
1,남구(울산),청소년,출장,18,관리자,참가,20,F,158.3,72.1,42.4,,64,107,32.5,32.6,38,,13.6,20.35,0.443,45.750,11,46.256,28.8,,52,,,,,,,,45.2,,36.7,,,,,,,,,,,,,,,,,
4,오산,성인,일반,54,관리자,3등급,20,F,162.6,65.7,36.6,87.9,88,143,27.6,25.3,,,11.9,,,,,,24.8,14,,,151,,,,,,42.0,,,103,122,145,,30.3,,,,,0.365,,,,,,,
1,남구(울산),청소년,출장,18,관리자,참가,20,M,184.1,86.8,16.0,,83,120,37.7,39,40,,3.8,18.09,0.590,51.296,9,51.710,25.6,,80,,,,,,,,44.9,,48.8,,,,,,,,,,,,,,,,,
2,오산,성인,일반,19,관리자,1등급,20,M,174.6,59.4,8.9,72.2,77,124,42.5,43.2,,,17.9,,,,,,19.5,61,,9.29,253,,,,,,72.7,,,108,141,145,164,51.3,,,,,,,,,,,,
4,중구(서울),성인,일반,55,관리자,참가,20,M,172.1,72.7,20.2,,93,147,44.8,49.9,,,7,,,,,,24.5,22,,,,,,,,,68.6,,,100,123,146,178,33.1,,,,,0.327,0.540,,,,,,
1,무안,성인,일반,21,관리자,참가,20,F,166.0,60.4,29.6,65,80,130,33,34.4,,,14.1,,,,,,21.9,28,17,,163,,,,,,57.0,,31.9,,,,,,,,,,0.478,,,,,,,
7,미추홀,성인,일반,33,관리자,2등급,20,F,160.3,64,32,84,74,122,28.9,30.8,,,18,,,,,,24.9,41,35,,185,,,,,,48.1,,36.3,,,,,,,,,,0.333,,,,,,,
1,경산,성인,일반,47,관리자,2등급,20,F,167.2,59.2,17.2,68.8,53,107,21.1,25.9,,,25.2,,,,,,21.2,33,,,,,,,,,43.7,,,,,,,,125,32.0,,,0.403,0.406,,,,,,
4,남구(울산),성인,출장,19,관리자,1등급,20,F,160.5,58.7,28.6,,68,112,29.2,32,,,25.7,,,,,,22.8,49,70,12.03,,,,,,,54.5,,48.4,,,,,,,,,,,0.465,,,,,,
1,남구(울산),청소년,출장,18,관리자,참가,20,F,162.3,55.4,26.9,,65,107,26.3,24.8,13,,10.0,19.31,0.513,53.336,13,53.934,21.0,,53,,,,,,,,47.5,,41.0,,,,,,,,,,,,,,,,,
1,안산,성인,일반,24,관리자,2등급,20,M,171.7,61.9,16.0,78.2,81,147,44.2,40.1,,,14.0,,,,,,21.0,54,62,,,,,,,,71.4,,48.5,,,,,,,,,,0.322,0.621,,,,,,
3,남구(울산),성인,출장,19,관리자,2등급,20,M,176,76,19.8,,98,131,40,45.4,,,13.0,,,,,,24.5,57,60,9.35,,,,,,,59.7,,46.3,,,,,,,,,,,0.628,,,,,,
2,전주,성인,일반,19,관리자,3등급,20,M,171,72,22.3,87.1,91,154,34.9,44.4,,,11.8,,,,,,24.6,43,,,212,,,,,,61.7,,,,,,,,120,45.5,,,0.333,,,,,,,
1,남구(울산),성인,출장,21,관리자,참가,20,F,160.5,52.3,28.6,,65,107,23.8,23.4,,,8.4,,,,,,20.3,34,49,11.69,,,,,,,45.5,,42.9,,,,,,,,,,,0.503,,,,,,
2,남구(울산),성인,출장,21,관리자,참가,20,M,190.9,92.4,19.5,,79,121,50.9,54,,,4.3,,,,,,25.4,34,88,9.75,,,,,,,58.4,,50.0,,,,,,,,,,,0.561,,,,,,
2,익산,청소년,일반,17,관리자,3등급,20,F,164.8,55.9,26.2,84,67,108,27.6,29.6,,52,28.6,18.91,0.487,47.957,11,48.463,20.6,,26,,,,,,,,53.0,,35.8,,,,,,,,,,,,,,,,,
1,무안,청소년,일반,18,관리자,참가,20,F,158.2,48.5,21.9,63.3,66,127,24.5,26.4,10,,-10.3,19.4,0.435,65.089,9,65.503,19.4,,,,,,,,,,54.4,,,,,,,,152,40.1,,,,,,,,,,
1,포천,어르신,일반,68,관리자,1등급,20,M,161.0,56.5,20.8,81,86,155,34.4,40,,,16.3,,,,,,21.8,,,,,27,,124,4.32,17.47,70.8,,,,,,,,,,,,,,,,,,,40.0
6,KSPO송파,성인,일반,46,관리자,3등급,20,M,172.3,78.5,23.4,88.7,98,154,36.9,43.9,,,9.4,,,,,,26.4,36,40,11.89,192,,,,,,55.9,,39.2,,,,,,,,,,,,,,,,,
1,마포,성인,일반,57,관리자,참가,20,F,151.3,61.6,38.6,90,75,148,24.2,26.9,,,17.5,,,,,,26.9,15,,,138,,,,,,43.7,,,,,,,,130,27.5,,,0.326,,,,,,,
4,화성,성인,일반,19,관리자,1등급,20,M,178.2,65.2,8.3,,50,125,53.1,51.7,,,17.5,,,,,,20.5,65,63,10.3,243,,,,,,81.4,,48.5,,,,,,,,,,,,,,,,,
1,KSPO송파,성인,일반,19,관리자,참가,20,M,171.7,79.8,23.1,91.2,77,131,37.4,43.4,,,12.2,,,,,,27.1,51,29,10.57,235,,,,,,54.4,,38.6,,,,,,,,,,,,,,,,,
1,정읍,성인,일반,19,관리자,2등급,20,M,165.1,62.3,10.5,,79,101,41.3,39.7,,,17.6,,,,,,22.9,57,,,238,,,,,,66.3,,,,,,,,125,46.4,,,0.333,,,,,,,
2,동작,성인,일반,19,관리자,3등급,20,M,181,68.4,11.8,,87,138,49.6,54.8,,,14.3,,,,,,20.9,44,,,256,,,,,,80.1,,,,,,,,123,46.6,,,0.308,,,,,,,
1,동작,성인,일반,21,관리자,참가,20,M,172.6,71.3,13.4,,94,154,41.2,49,,,-10,,,,,,23.9,43,,,220,,,,,,68.7,,,,,,,,122,45.0,,,0.386,,,,,,,
1,정읍,성인,일반,19,관리자,3등급,20,M,172.1,74.2,16.5,,77,138,61.4,58.4,,,20.5,,,,,,25.1,51,,9.45,,,,,,,82.7,,,,,,,,128,43.9,,,,0.644,,,,,,
1,KSPO아산,성인,일반,23,관리자,2등급,20,M,172.3,68,13.4,76,78,138,40.7,41.6,,,17.9,,,,,,22.9,56,,9.8,,,,,,,61.2,,,86,125,140,155,48.6,,,,,,0.635,,,,,,
1,포천,어르신,일반,67,관리자,2등급,20,M,161.1,66.3,28.1,85,77,152,33.7,38.7,,,9.8,,,,,,25.5,,,,,31,,141,4.22,16.78,58.4,,,,,,,,,,,,,,,,,,,38.7
1,서구(대전),성인,일반,25,관리자,3등급,20,F,161.4,51.9,31.5,,63,125,23,24.6,,,23,,,,,,19.9,23,,,156,,,,,,47.4,,,64,97,135,,39.7,,,,,0.363,,,,,,,
1,서구(대전),성인,일반,26,관리자,2등급,20,F,156.7,51.4,30.9,,77,129,22.5,21.8,,,26.4,,,,,,20.9,34,,,156,,,,,,43.8,,,79,108,125,,41.6,,,,,0.356,,,,,,,
1,성동,성인,일반,19,관리자,참가,20,M,172.3,78.4,23.7,,74,118,37.1,49.3,,,20.4,,,,,,26.4,59,,,239,,,,,,62.9,,,,,,,,142,40.9,,,0.294,,,,,,,
1,서구(대전),성인,일반,25,관리자,참가,20,F,165.5,83.9,41.2,,61,112,28.8,35.1,,,13.5,,,,,,30.6,28,,,162,,,,,,41.8,,,75,104,128,,33.4,,,,,0.371,,,,,,,
1,남구(부산),성인,일반,26,관리자,참가,20,F,162.1,51.70,33.9,75.5,87,111,24.3,27.4,,,7,,,,,,19.7,18,,,142,,,,,,53.0,,,,,,,,133,36.3,,,0.386,,,,,,,
1,서초,성인,일반,39,관리자,참가,20,F,173.4,93.4,38.9,99.6,89,154,26.2,33.1,,,-1.1,,,,,,31.1,15,,,,,,,,,35.4,,,,,,,,150,22.7,,,0.601,0.316,,,,,,
1,전주,성인,일반,19,관리자,참가,20,M,161.1,66.3,23.4,87.9,95,148,31.2,32,,,4.1,,,,,,25.5,18,0,11.18,,,,,,,48.3,,34.0,,,,,,,,,,,0.514,,,,,,
1,전주,성인,일반,26,관리자,참가,20,F,167.8,51.7,25,75.3,62,116,26.3,27.4,,,13,,,,,,18.4,11,0,13.81,145,,,,,,53.0,,28.0,,,,,,,,,,,,,,,,,
1,남구(부산),성인,일반,62,관리자,1등급,20,F,158.4,66.70,34.6,86.6,91,136,29.9,32,,,22,,,,,,26.6,22,,,159,,,,,,48.0,,,,,,,,76,32.6,,,0.387,,,,,,,
1,창원,성인,일반,64,관리자,2등급,20,M,167.8,68.7,22.1,71,86,162,38.1,40,,,7.9,,,,,,24.4,26,,,170,,,,,,58.2,,,,,,,,86,39.9,,,0.397,,,,,,,
1,성동,성인,일반,29,관리자,참가,20,M,175.5,74.7,19.8,,98,158,40.8,39.7,,,-0.6,,,,,,24.3,49,28,,221,,,,,,54.6,,38.2,,,,,,,,,,0.343,,,,,,,
1,마포,성인,일반,25,관리자,2등급,20,M,175,71.7,16.1,74,78,12,36.9,43.8,,,12.2,,,,,,23.4,46,,,222,,,,,,61.1,,,,,,,,109,46.0,,,0.337,,,,,,,
3,서초,성인,일반,55,관리자,3등급,20,M,168.4,62.9,22.4,82.0,76,120,38.1,39.4,,,4.2,,,,,,22.2,27,,,,,,,,,62.6,,,,,,,,119,38.6,,,0.372,0.475,,,,,,
2,순천,성인,일반,19,관리자,3등급,20,M,172.8,57.8,15.1,72.1,77,123,34.3,39.5,,,10.7,,,,,,19.4,42,62,,212,,,,,,68.3,,49.5,,,,,,,,,,0.278,,,,,,,
4,남구(부산),성인,일반,19,관리자,2등급,20,M,176.8,70.00,22.0,84.9,72,118,42.4,47.1,,,17.8,,,,,,22.4,56,,,218,,,,,,67.3,,,,,,,,114,47.2,,,0.364,,,,,,,
2,고양,성인,일반,20,관리자,참가,20,M,171.7,64.8,19.7,,75,124,40.3,37.1,,,18.2,,,,,,22.0,39,43,10.31,231,,,,,,62.2,,43.9,,,,,,,,,,,,,,,,,
1,고양,성인,일반,46,관리자,참가,20,M,177.9,89.6,26.7,,98,149,42.3,44.4,,,9.6,,,,,,28.3,43,0,12.47,158,,,,,,49.6,,28.1,,,,,,,,,,,,,,,,,
1,안산,성인,일반,21,관리자,참가,20,M,163.0,83.4,35.8,98.2,95,154,40.7,40,,,-2.6,,,,,,31.4,22,,,178,,,,,,48.8,,,93,131,142,160,43.6,,,,,0.369,,,,,,,
1,사상,어르신,일반,71,관리자,참가,20,M,168.9,77.6,28.2,86,89,159,31.5,35.1,,,-1.1,,,,,,27.2,,,,,28,,90,5.52,21.58,45.2,,,,,,,,,,,,,,,,,,,35.1
4,익산,성인,일반,19,관리자,참가,20,M,176.1,78.8,18.1,88,63,141,59,59.3,,,10.6,,,,,,25.4,54,27,11.85,226,,,,,,75.3,,38.1,,,,,,,,,,,,,,,,,
1,사상,성인,일반,20,관리자,3등급,20,M,176.2,71.9,18.6,71,93,133,40.2,42.1,,,7.1,,,,,,23.2,49,43,,233,,,,,,58.6,,42.8,,,,,,,,,,0.306,,,,,,,
1,순천,성인,일반,30,관리자,참가,20,M,186.9,84.6,22.3,91.7,86,138,46.6,45.9,,,10.7,,,,,,24.2,38,24,,171,,,,,,55.1,,35.5,,,,,,,,,,0.328,,,,,,,
1,KSPO아산,성인,일반,20,관리자,참가,20,M,172.4,64.7,17.8,76,94,143,33.9,36,,,4.4,,,,,,21.8,59,46,12.50,234,,,,,,55.6,,44.6,,,,,,,,,,,,,,,,,
1,남구(울산),청소년,출장,18,관리자,참가,20,M,193,107.3,24.9,,80,120,50.3,49.4,40,,13.9,19.25,0.554,48.540,6,48.816,28.8,,63,,,,,,,,46.9,,43.8,,,,,,,,,,,,,,,,,
4,신안,성인,일반,43,관리자,1등급,20,M,168.1,73.6,23.5,85,94,132,53.6,52.1,,,15.2,,,,,,26.0,50,44,10.6,212,,,,,,72.8,,41.1,,,,,,,,,,,,,,,,,
1,서초,어르신,일반,71,관리자,3등급,20,M,161.1,65.9,28.3,82.3,78,151,35.7,30.4,,,1.4,,,,,,25.4,,,,,24,,111,5.17,25.70,54.2,,,,,,,,,,,,,,,,,,,35.7
1,광주,성인,일반,19,관리자,2등급,20,M,177.9,80.6,17.5,93.4,76,130,43.6,47.8,,,16.5,,,,,,25.5,52,,,251,,,,,,59.3,,,96,101,116,,46.6,,,,,0.369,,,,,,,
1,KSPO대구,성인,일반,43,관리자,1등급,20,M,174.3,68.7,8.1,79.5,84,147,51.2,55.5,,,23.6,,,,,,22.6,48,,13.1,220,,,,,,80.8,,,89,104,124,151,42.4,,,,,,,,,,,,
1,포천,성인,일반,20,관리자,2등급,20,M,175.8,68.2,11.4,71,63,134,43.7,47.4,,,24.9,,,,,,22.1,52,70,8.97,252,,,,,,69.5,,49.7,,,,,,,,,,,,,,,,,
2,오산,성인,일반,20,관리자,2등급,20,M,171.4,62.5,12.2,75.4,78,124,35.2,37,,,25.3,,,,,,21.3,59,,9.34,260,,,,,,59.2,,,114,132,142,158,49.2,,,,,,,,,,,,
1,양평,성인,일반,40,관리자,참가,20,F,162.7,64.2,34.3,,66,117,28.8,29.1,,,8.5,,,,,,24.3,28,,,,,,,,,45.3,,,98,136,164,,31.1,,,,,0.415,0.347,,,,,,
2,오산,성인,일반,19,관리자,참가,20,M,172.4,67,22.5,85,82,130,35.3,39.8,,,2.7,,,,,,22.5,42,,12.53,215,,,,,,59.4,,,99,125,149,176,44.6,,,,,,,,,,,,
1,양평,성인,일반,63,관리자,참가,20,F,164.5,58.4,27.3,,67,114,22.9,23.0,,,8.9,,,,,,21.6,10,,,,,,,,,39.4,,,99,120,144,,30.9,,,,,0.564,0.339,,,,,,
3,마포,성인,일반,64,관리자,3등급,20,M,170.6,71.8,22.2,82,89,164,37,38.1,,,13.4,,,,,,24.7,25,,,132,,,,,,53.1,,,,,,,,108,36.2,,,0.436,,,,,,,
1,김천,어르신,일반,67,관리자,참가,20,M,168.4,75.7,35.9,99.8,86,156,38.7,40.1,,,-14.5,,,,,,26.7,,,,,25,,120,4.40,18.63,53.0,,,,,,,,,,,,,,,,,,,40.1
1,KSPO송파,성인,일반,20,관리자,3등급,20,M,176,72.8,11.8,,85,154,47.2,47.6,,,20.1,,,,,,23.5,58,,,259,,,,,,65.4,,,,,,,,141,42.3,,,0.301,,,,,,,
1,김천,성인,일반,52,관리자,참가,20,F,166.9,79.5,35.2,96.4,68,125,24.5,28,,,9.1,,,,,,28.5,15,,,157,,,,,,35.2,,,66,97,120,,31.1,,,,,0.415,,,,,,,
1,김천,성인,일반,64,관리자,3등급,20,F,160.9,57.5,29.2,78.7,72,156,26.8,27.8,,,28.5,,,,,,22.2,10,,,152,,,,,,48.3,,,97,129,142,,31.9,,,,,0.435,,,,,,,
3,창원,성인,일반,20,관리자,3등급,20,M,173.2,84.7,24.2,84,70,145,48.1,48.2,,,12.2,,,,,,28.2,44,,,232,,,,,,56.9,,,,,,,,105,44.8,,,0.301,,,,,,,
3,중구(서울),어르신,일반,66,관리자,2등급,20,F,149,52.5,25.6,,74,129,20.3,20.9,,,23.3,,,,,,23.6,,,,,33,,105,4.9,19.92,39.8,,,,,,,,,,,,,,,,,,,20.9
1,강북,어르신,일반,66,관리자,3등급,20,M,169.2,68.50,25.8,92.1,87,138,29.3,34.6,,,11.3,,,,,,23.9,,,,,20,,114,6.179,24.284,50.5,,,,,,,,,,,,,,,,,,,34.6
2,중구(서울),어르신,일반,72,관리자,3등급,20,M,154.3,57.8,29.1,,66,119,31.6,32.1,,,4.5,,,,,,24.3,,,,,25,,102,5.2,19.38,55.5,,,,,,,,,,,,,,,,,,,32.1
1,창원,성인,일반,20,관리자,참가,20,M,171.8,71.8,24.4,77,71,151,37.4,41.5,,,19.5,,,,,,24.3,39,,,216,,,,,,57.8,,,,,,,,89,49.9,,,0.358,,,,,,,
1,수원,성인,일반,23,관리자,참가,20,F,169.8,58.4,29.7,66,79,117,17,21.8,,,12.3,,,,,,20.3,36,,12.5,154,,,,,,37.3,,,,,,,,140,35.1,,,,,,,,,,
1,증평,어르신,일반,67,관리자,참가,20,M,167.0,75.6,26.8,90.1,75,144,32,29.4,,,-4.0,,,,,,27.1,,,,,18,,101,4.76,24.13,42.3,,,,,,,,,,,,,,,,,,,32.0
1,증평,어르신,일반,68,관리자,참가,20,F,155.0,57.3,36.6,83.8,71,115,16,17.6,,,1.5,,,,,,23.9,,,,,20,,92,5.12,27.83,30.7,,,,,,,,,,,,,,,,,,,17.6
3,스포원(금정),성인,일반,46,관리자,3등급,20,M,173.9,59.5,14.7,,84,134,39.7,42.7,,,20.7,,,,,,19.7,35,,10.52,207,,,,,,71.8,,,,,,,,91,46.1,,,,,,,,,,
1,익산,성인,일반,25,관리자,참가,20,F,163.3,59.5,36.5,77,87,137,23.8,24,,,5.6,,,,,,22.3,2,,,120,,,,,,40.3,,,,,,,,132,34.8,,,0.387,,,,,,,
1,의정부,성인,일반,24,관리자,참가,20,F,161.2,68.5,40,90.6,66,127,21.3,22,,,22.2,,,,,,26.4,21,,,,,,,,,32.1,,,69,100,134,,35.9,,,,,0.373,0.400,,,,,,
5,스포원(금정),성인,일반,21,관리자,2등급,20,M,173.1,67.9,22.4,,89,145,38.7,44.7,,,21.4,,,,,,22.7,51,64,9.48,214,,,,,,65.8,,48.3,,,,,,,,,,,,,,,,,
1,중구(서울),성인,일반,19,관리자,3등급,20,M,172.9,63.1,12.3,,77,143,37.9,34.9,,,18.7,,,,,,21.1,63,,,268,,,,,,60.1,,,128,133,149,180,44.4,,,,,0.357,,,,,,,
1,남구(울산),성인,일반,20,관리자,3등급,20,M,177.3,64.2,16.2,79,87,137,45.4,47.2,,,10.1,,,,,,20.4,53,62,10.25,249,,,,,,73.5,,48.4,,,,,,,,,,,,,,,,,
1,화성,성인,일반,22,관리자,참가,20,F,164.5,46.8,21,,77,123,20.9,23.8,,,3.5,,,,,,17.3,32,15,14.28,158,,,,,,50.9,,33.4,,,,,,,,,,,,,,,,,
1,화성,성인,일반,19,관리자,참가,20,M,170.8,75.8,22.1,,81,135,38.3,38.4,,,6.4,,,,,,26.0,49,37,11.21,210,,,,,,50.7,,41.0,,,,,,,,,,,,,,,,,
2,포천,성인,일반,54,관리자,3등급,20,F,149.3,56.8,29.8,80,77,122,26.9,24.9,,,22.5,,,,,,25.5,17,15,,,,,,,,47.4,,30.3,,,,,,,,,,0.340,0.470,,,,,,
1,고양,어르신,일반,65,관리자,2등급,20,F,155.5,41.7,17.5,,68,131,23.4,24.3,,,17.6,,,,,,17.2,,,,,35,,109,4.12,19.12,58.3,,,,,,,,,,,,,,,,,,,24.3
2,달서,성인,일반,27,관리자,2등급,20,F,167.2,52.68,18.6,67.8,95,129,24.5,25.9,,,14.5,,,,,,18.8,37,,,177,,,,,,49.2,,,,,,,,96,40.9,,,0.345,,,,,,,
1,KSPO대구,성인,일반,19,관리자,참가,20,M,179.2,81.7,19.1,84.7,88,144,50.5,51.4,,,15.1,,,,,,25.4,53,32,10.5,235,,,,,,62.9,,38.8,,,,,,,,,,,,,,,,,
2,고양,성인,일반,28,관리자,참가,20,F,171.7,56.3,23.4,,77,112,31.1,29.7,,,13,,,,,,19.1,20,,,,,,,,,55.2,,,,,,,,137,35.2,,,0.344,0.395,,,,,,
1,달서,성인,일반,20,관리자,참가,20,M,172.5,68.14,15.8,78.4,85,139,44.1,49.5,,,-1,,,,,,22.9,36,,,216,,,,,,72.6,,,,,,,,135,44,,,0.292,,,,,,,
3,포천,성인,일반,21,관리자,참가,20,M,184.7,92.8,26.2,94,76,140,42.7,48.8,,,-12.5,,,,,,27.2,38,40,,,,,,,,52.6,,38.8,,,,,,,,,,0.353,0.505,,,,,,
3,동작,성인,일반,21,관리자,참가,20,M,182,74.2,23.7,,86,127,46,50.4,,,9.3,,,,,,22.4,34,,,206,,,,,,67.9,,,,,,,,144,41.8,,,0.284,,,,,,,
1,동작,성인,일반,47,관리자,2등급,20,F,160,47.3,24,,76,116,25.8,25.3,,,22.3,,,,,,18.5,22,,,156,,,,,,54.5,,,56,90,129,,37.6,,,,,0.299,,,,,,,
3,성동,성인,일반,20,관리자,참가,20,M,182.8,98.8,25,,84,147,69.3,65.8,,,17.8,,,,,,29.6,33,,,232,,,,,,70.1,,,,,,,,123,39.7,,,0.360,,,,,,,
1,사하,유소년,일반,11,관리자,2등급,20,F,138,33.4,,59.9,,,15.4,17.3,27,,11,,,,,,17.5,,53,,135,,,,,,51.8,,,,,,,,,,,,,,0.43,30,6,,,
1,사하,유소년,일반,11,관리자,참가,20,M,156.2,44,,69.1,,,16.9,14.9,29,,-6.4,,,,,,18.0,,41,,129,,,,,,38.4,,,,,,,,,,,,,,0.44,29,4,,,
1,사하,유소년,일반,11,관리자,참가,20,F,144,48,,75.4,,,13,13.9,23,,11.3,,,,,,23.1,,53,,128,,,,,,29.0,,,,,,,,,,,,,,0.52,31,0,,,
1,사하,유소년,일반,11,관리자,3등급,20,F,119.4,21.8,,54.1,,,11.8,11.4,33,,12.9,,,,,,15.3,,46,,108,,,,,,54.1,,,,,,,,,,,,,,0.45,23,0,,,
1,성동,성인,일반,25,관리자,3등급,20,M,185.2,74.6,19.5,,79,128,43.4,50.6,,,14,,,,,,21.7,59,,,234,,,,,,67.8,,,,,,,,144,41.0,,,0.254,,,,,,,
1,KSPO아산,성인,일반,64,관리자,참가,20,M,168.9,71.5,29.9,92.5,87,152,32.1,35.3,,,-1.6,,,,,,25.1,30,11,,133,,,,,,49.4,,32.0,,,,,,,,,,0.463,,,,,,,
1,KSPO아산,성인,일반,20,관리자,참가,20,M,180.5,91.2,25.5,57.5,87,146,53.5,52.9,,,21.4,,,,,,28.0,55,32,,250,,,,,,58.7,,37.3,,,,,,,,,,0.328,,,,,,,
1,고양,성인,일반,32,관리자,참가,20,F,159.5,57.3,33.8,,74,140,23.1,22.6,,,24.4,,,,,,22.5,23,,12.48,158,,,,,,40.3,,,,,,,,161,30.2,,,,,,,,,,
9,무안,성인,일반,43,관리자,참가,20,M,157.1,70.4,29.9,82.4,113,166,32,38,,,20.9,,,,,,28.5,35,,,199,,,,,,54.0,,,,,,,,153,34.0,,,0.285,,,,,,,
2,KSPO대구,성인,일반,21,관리자,3등급,20,M,187.1,82,15.2,87,82,133,41.6,49.5,,,8.3,,,,,,23.4,42,42,,190,,,,,,60.4,,40.8,,,,,,,,,,0.385,,,,,,,
1,순천,성인,일반,19,관리자,참가,20,M,174.4,57.1,11.7,73.7,74,142,30.8,34.8,,,9.4,,,,,,18.8,43,31,,186,,,,,,60.9,,42.3,,,,,,,,,,0.300,,,,,,,
1,KSPO송파,성인,일반,43,관리자,참가,20,F,165.9,65.1,35.1,82.2,92,143,21.9,22.5,,,-1.4,,,,,,23.7,23,13,,,,,,,,34.6,,29.1,,,,,,,,,,0.379,0.411,,,,,,
4,무안,성인,일반,21,관리자,2등급,20,M,180.6,70.7,13.0,78,68,125,48.5,50.3,,,22.5,,,,,,21.7,50,,,270,,,,,,71.1,,,69,94,117,150,49.5,,,,,0.359,,,,,,,
1,KSPO대구,성인,일반,58,관리자,3등급,20,M,161.6,64.3,23.7,81.7,92,159,36.2,38.6,,,13,,,,,,24.6,41,,,141,,,,,,60.0,,,,,,,,134,34.8,,,0.376,,,,,,,
1,중구(서울),어르신,일반,66,관리자,참가,20,M,162.2,59.3,19.3,,86,144,24,23.7,,,-11.7,,,,,,22.5,,,,,21,,109,5.44,23.59,40.5,,,,,,,,,,,,,,,,,,,24.0
1,김천,성인,일반,64,관리자,참가,20,F,155.3,58.1,34.6,83.7,60,109,21.9,24.3,,,0.6,,,,,,24.1,2,,,61,,,,,,41.8,,,87,119,145,,30.0,,,,,0.761,,,,,,,
1,김천,어르신,일반,67,관리자,2등급,20,F,156.3,58.9,37.9,84.5,73,128,22.6,24.5,,,16.2,,,,,,24.1,,,,,23,,104,4.63,21.67,41.6,,,,,,,,,,,,,,,,,,,24.5
2,군산,성인,일반,27,관리자,참가,20,M,171,74,16,80,85,135,49.7,51.6,,,12.1,,,,,,25.3,3,10,,,,,,,,69.7,,34.3,,,,,,,,,,0.289,0.612,,,,,,
2,오산,성인,일반,23,관리자,참가,20,M,178.6,78.8,21.9,91,92,134,46.3,41.3,,,13.9,,,,,,24.7,38,,,,,,,,,58.8,,,67,126,149,177,43.5,,,,,0.311,0.564,,,,,,
1,오산,성인,일반,21,관리자,참가,20,M,173,66.1,13.7,73.8,68,117,42.2,49.9,,,1.1,,,,,,22.1,34,,9.63,222,,,,,,75.5,,,80,109,134,172,45.8,,,,,,,,,,,,
1,남구(부산),성인,일반,61,관리자,3등급,20,F,160.2,52.10,24.3,72.1,67,121,20.7,21.6,,,15.3,,,,,,20.3,15,,,,,,,,,41.5,,,94,112,140,,32.6,,,,,0.391,0.428,,,,,,
1,강릉,성인,일반,19,관리자,참가,20,M,178.6,65.5,14.9,78.4,69,117,41,42.7,,,1.9,,,,,,20.5,25,56,,193,,,,,,65.2,,46.8,,,,,,,,,,0.327,,,,,,,
1,양평,어르신,일반,70,관리자,3등급,20,M,166.2,86.10,37.8,102.4,99,158,33.9,38.5,,,4.6,,,,,,31.2,,,,,31,,112,5.44,21.4,44.7,,,,,,,,,,,,,,,,,,,38.5
1,포항,어르신,일반,71,관리자,3등급,20,M,159.7,63.3,25.8,,73,157,38.2,42.2,,,1.6,,,,,,24.8,,,,,25,,120,5.36,24.90,66.7,,,,,,,,,,,,,,,,,,,42.2
6,수원,어르신,일반,66,관리자,2등급,20,M,169.3,65.2,16.6,72,88,157,48.2,49.5,,,10.2,,,,,,22.7,,,,,30,,131,4.124,16.475,75.9,,,,,,,,,,,,,,,,,,,49.5
5,남구(울산),성인,일반,43,관리자,참가,20,F,161.0,62.4,31.0,84.4,60,116,27.2,32.4,,,22.7,,,,,,24.1,14,,,113,,,,,,51.9,,,,,,,,100,34.4,,,0.401,,,,,,,
